"sim","N","beta0","beta1","beta2","q","eta1","eta0","eta2","ppv","queried_ppv","avg_prev","fpr","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta2_gs","se_beta2_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta2_n","se_beta2_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta2_cc","se_beta2_cc","beta0_mle","se_beta0_mle","beta1_mle","se_beta2_mle","beta2_mle","se_beta1_mle","eta0_mle","se_eta0_mle","eta1_mle","se_eta1_mle","eta2_mle","se_eta2_mle","mle_msg","sim_msg"
"seed1031-run1",390,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.55,0.113496911985012,0.55868544600939,-2.27968357849594,0.00373597414327038,0.179827707732307,0.00466929470090815,0.147680708941999,0.0153949812069929,-2.23622797393819,0.00468032711444253,0.0536020703818953,0.00505552416125195,0.192087135449051,0.0154623511019847,-2.28622286417324,0.0125044427334836,0.183129204085315,0.0160414811112951,0.20209160704122,0.0548620931472982,-2.27840495334107,0.00409202668774104,0.180942154667601,0.0196709701126704,0.131707973694253,0.00476082741211467,-1.29338642935465,0.241742730829048,1.32315817366221,0.253148953997163,1.46713469954662,0.798733651058847,"Converged",""
"seed1031-run2",390,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.65,0.114324788058955,0.513513513513513,-2.28092207192974,0.00406350937944532,0.17230195722835,0.00468399262561467,0.160899932581412,0.0178400178405694,-2.23542067931998,0.00483434539281358,0.0673347446546003,0.00511240461882874,0.174780255782182,0.0179082373195784,-2.28169998390441,0.0124192821162277,0.189652588126684,0.0151514552118903,0.168238633769613,0.0671094838236042,-2.27920900115342,0.00451875707595149,0.171462426770662,0.0206649828870221,0.161349231300564,0.00475115067622498,-1.13452275704745,0.247572885006126,1.65776554505937,0.257066892608891,0.311829996369378,0.897717617251441,"Converged",""
"seed1031-run3",390,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.65,0.114976526404466,0.58659217877095,-2.28298041973497,0.0039887462290991,0.177128406064271,0.0046981809254608,0.16836023332291,0.0145016050458632,-2.21505454198118,0.00482990473628984,0.0413707719468152,0.00515823429652323,0.186121015531631,0.0144663000319587,-2.28032003109254,0.0126363405306774,0.188321939695211,0.0150915166256087,0.142647332945571,0.0345761894373696,-2.28353848053699,0.00437937708372719,0.177173215769006,0.0164831245888353,0.168933558289709,0.00469688057121384,-0.699669848522468,0.231726432452226,1.14557732383954,0.244769112467031,0.526498897921287,0.720826882974494,"Converged",""
"seed1031-run4",390,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.55,0.114334369333,0.594871794871795,-2.28024760927681,0.00382268482240554,0.183549915466705,0.00466192383980225,0.125507044122538,0.0136654635405597,-2.23574702053241,0.00493109036030512,0.0670514843945074,0.00533347565070763,0.139418000041463,0.0136156486293288,-2.28610579371808,0.0120290486630227,0.17894775927279,0.0148164269360597,0.111017507589965,0.0535262045959507,-2.28099201438081,0.00411292568460507,0.184055718233346,0.0152447310708916,0.130757103134358,0.00469334262761629,-1.18605319692213,0.251020502346445,1.53528136969111,0.266563278609483,0.245772304846916,0.673504992982056,"Converged",""
"seed1031-run5",390,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.75,0.114163591683678,0.575916230366492,-2.28456524153946,0.00405100039525346,0.181983619650392,0.0046738013488025,0.143575223984694,0.0166821775048438,-2.22833893105218,0.00509088016523343,0.0534675955930147,0.00520612206523374,0.165883548584161,0.0168272994269053,-2.26210579906211,0.0148493925862401,0.175451577218262,0.0150881410741975,0.0749994948087709,0.057489706290295,-2.28423537904958,0.0044409300506404,0.182190124571106,0.0183874240708237,0.141072008878885,0.00468561445118291,-0.874657567904518,0.241460821212015,1.17965131603366,0.245381151972487,0.602320626957445,0.799779613968224,"Converged",""
"seed1031-run6",390,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.65,0.114812264925723,0.587301587301587,-2.27900362906464,0.0041019682217372,0.179000363675624,0.00469927120158516,0.14523224045407,0.0144475269134274,-2.21720490560023,0.00485679173055072,0.0577732529264273,0.00515663043381803,0.0910580689647879,0.0144650335333088,-2.2714721792322,0.0119822900222437,0.166730769640661,0.0151088317195928,0.1319883585281,0.0338435187242918,-2.27725880170601,0.00433980329144202,0.179340305044185,0.0151407414255365,0.148747720606731,0.00472192382446921,-0.745955111350466,0.239036094149723,1.32194375247828,0.252285052216143,-1.5728699921438,0.762590907722348,"Converged",""
"seed1031-run7",390,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.55,0.113954573648616,0.522842639593909,-2.28050970704456,0.00398510658888031,0.180092170939672,0.00468132028984356,0.135045212362119,0.0157636772887702,-2.23897494143479,0.0049013426677367,0.0767009425622243,0.00519227802703754,0.109021295023514,0.0157627876603968,-2.2780805742414,0.0121688503988477,0.187801768862308,0.014658294093474,0.160263913914189,0.0437933520093208,-2.28111870286304,0.00450511206081745,0.179006557971604,0.0180257698887503,0.147375266732659,0.00466688049025222,-1.3646402656801,0.268510758171571,1.99299874535092,0.283733105903751,-1.08012735681088,0.854661736661226,"Converged",""
"seed1031-run8",390,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.6,0.114653128433065,0.537234042553192,-2.2814719807968,0.00381779637308467,0.179829758754479,0.00468735377396075,0.159714966793646,0.0143603870603984,-2.24591005575103,0.00484115104565355,0.0779204103298347,0.00526298043815404,0.203291081123799,0.0143166993136441,-2.29904677045452,0.0110151558143923,0.217845966452339,0.0156495437042358,0.109550566138023,0.0406088717742417,-2.28334782055513,0.00428755974717739,0.179871627116283,0.0159954150013323,0.162559893699473,0.00475815859547358,-1.48996069902128,0.271776403479272,1.98248080927889,0.281860405343989,1.23026527311125,0.851446065315521,"Converged",""
"seed1031-run9",390,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.7,0.115318899398984,0.534090909090909,-2.28072962448272,0.00397913849851151,0.176919441356256,0.00471542950277897,0.161892525013912,0.0149014433372625,-2.23134011543016,0.00478492754291226,0.0647369136122742,0.00516723770872405,0.204372740802862,0.0148667629090092,-2.2809351900681,0.012262963485176,0.18219572510486,0.0147927186750577,0.153280283073761,0.0458715665720465,-2.27981497586951,0.00444800614103502,0.175986533204532,0.0171276544420068,0.162571607613256,0.00477502870227604,-1.07606321573792,0.241108331591608,1.58159217637597,0.253439006272435,1.14094211275206,0.792523348550739,"Converged",""
"seed1031-run10",390,-2.2778541,0.1764544,0.1413503,0.1,1.50407710810816,-1.098612,0.3364722,0.6,0.55,0.113709093544358,0.577889447236181,-2.27866544809847,0.00394751370807309,0.172435038044083,0.00466627269765047,0.144213848177223,0.016542165537369,-2.22578353659183,0.0051199541492974,0.0490936204167619,0.00529717554569514,0.14042987470373,0.016671421628087,-2.27142925059944,0.0114297211230533,0.18063358406457,0.0150001247803638,0.135257594439905,0.033573983684443,-2.27519747586713,0.00440231888275562,0.171670442539881,0.0193020896242682,0.129384408114226,0.00469269280366264,-1.25164322656739,0.268083582531081,1.518008551745,0.269464753962471,0.463272347021137,0.836863783156626,"Converged",""
